i,j,LDC,Jaccard,LKS,CI_e_av_skin,CI_e_mul_skin,CI_e_av_body,CI_e_mul_body,LLBCe,LLBMEe1
406,407,4,0.0,1,1.0,1,4.5,20,0.3333333333333333,-11.090354888959125
407,408,4,0.0,1,1.0,1,3.5,12,0.3333333333333333,-8.317766166719343
408,409,2,0.0,1,0.5,0,1.5,0,0.3333333333333333,-2.772588722239781
410,411,6,0.0,4,100.5,4988,143.0,9840,0.3,-32.34963180582956
411,412,4,0.0,4,18.5,232,26.5,520,0.3333333333333333,-12.712215321391781
412,413,4,0.0,4,5.5,24,10.0,91,0.3333333333333333,-11.090354888959125
413,414,4,0.0,4,2.5,6,6.5,42,0.3333333333333333,-11.090354888959125
414,415,4,0.0,4,2.0,4,6.0,36,0.3333333333333333,-11.090354888959125
415,416,4,0.0,4,2.0,4,6.0,36,0.3333333333333333,-11.090354888959125
416,417,4,0.0,4,3.0,8,7.0,48,0.3333333333333333,-11.090354888959125
417,418,4,0.0,4,23.5,172,28.5,392,0.3333333333333333,-11.090354888959125
418,419,4,0.0,4,268.0,21199,294.5,26460,0.3333333333333333,-13.862943611198904
420,421,4,0.0,1,267.0,20664,293.0,25333,0.3333333333333333,-13.862943611198904
421,422,4,0.0,1,22.5,126,26.0,235,0.3333333333333333,-8.317766166719343
422,423,2,0.0,1,1.5,0,2.5,0,0.3333333333333333,-2.772588722239781
424,425,4,0.0,1,59.0,2520,79.0,4305,0.3333333333333333,-14.755517816455747
425,426,4,0.0,1,16.5,140,22.0,315,0.3333333333333333,-11.090354888959125
426,427,4,0.0,1,3.5,10,7.5,54,0.3333333333333333,-11.090354888959125
427,428,4,0.0,1,2.0,4,6.0,36,0.3333333333333333,-11.090354888959125
428,429,4,0.0,1,2.0,4,6.0,36,0.3333333333333333,-11.090354888959125
429,430,4,0.0,1,2.0,4,6.0,36,0.3333333333333333,-11.090354888959125
430,431,4,0.0,1,2.0,4,6.0,36,0.3333333333333333,-11.090354888959125
431,432,4,0.0,1,2.0,4,6.0,36,0.3333333333333333,-11.090354888959125
432,433,4,0.0,1,2.0,4,6.0,36,0.3333333333333333,-11.090354888959125
433,434,4,0.0,1,2.0,4,6.0,36,0.3333333333333333,-11.090354888959125
434,435,4,0.0,1,2.0,4,6.0,36,0.3333333333333333,-11.090354888959125
435,436,4,0.0,1,1.5,2,5.5,30,0.3333333333333333,-11.090354888959125
436,437,4,0.0,1,1.0,1,4.5,20,0.3333333333333333,-11.090354888959125
437,438,4,0.0,1,1.0,1,3.5,12,0.3333333333333333,-8.317766166719343
438,439,2,0.0,1,0.5,0,1.5,0,0.3333333333333333,-2.772588722239781
440,443,12,0.4,9,2071.0,3992016,3376.5,8440632,0.06666666666666667,-7.903664976962499
440,441,12,0.4,9,2180.0,4562304,4248.5,17329800,0.06666666666666667,-13.002710431789353
440,442,12,0.4,9,2180.0,4562304,4248.5,17329800,0.06666666666666667,-13.002710431789353
441,443,9,0.2,9,1635.0,2661344,2528.0,5630400,0.08333333333333333,-9.035499139259471
442,443,9,0.2,9,1635.0,2661344,2528.0,5630400,0.08333333333333333,-9.035499139259471
444,450,16,0.0,9,907.5,272250,1074.0,487620,0.1681547619047619,-110.63084849551099
444,445,16,0.14285714285714285,9,1650.0,2722500,1890.0,3572100,0.0873015873015873,-51.835364873813354
444,456,12,0.0,9,882.0,188100,1028.0,313740,0.14484126984126983,-56.69076221052951
445,451,16,0.0,9,907.5,272250,1074.0,487620,0.16815476190476192,-110.63084849551102
445,457,12,0.0,9,882.0,188100,1028.0,313740,0.14484126984126983,-56.69076221052952
446,452,16,0.0,9,907.5,272250,1074.0,487620,0.1681547619047619,-110.63084849551099
446,458,12,0.0,9,882.0,188100,1028.0,313740,0.14484126984126983,-56.69076221052951
446,447,16,0.14285714285714285,9,1650.0,2722500,1890.0,3572100,0.0873015873015873,-51.835364873813354
447,453,16,0.0,9,907.5,272250,1074.0,487620,0.16815476190476192,-110.63084849551102
447,459,12,0.0,9,882.0,188100,1028.0,313740,0.14484126984126983,-56.69076221052952
448,449,4,0.0,4,20.0,400,33.0,1089,0.16666666666666666,-6.161780163788595
448,450,8,0.0,6,92.5,3300,145.5,8514,0.15555555555555553,-32.75221290455753
449,451,8,0.0,6,92.5,3300,145.5,8514,0.15555555555555553,-32.75221290455753
450,451,16,0.0,9,165.0,27225,258.0,66564,0.10416666666666667,-71.19047372286202
450,452,16,0.0,9,165.0,27225,258.0,66564,0.18154761904761907,-112.77913431003459
451,453,16,0.0,9,165.0,27225,258.0,66564,0.18154761904761904,-112.77913431003458
452,453,16,0.0,9,165.0,27225,258.0,66564,0.10416666666666666,-71.19047372286202
452,454,8,0.0,6,92.5,3300,145.5,8514,0.15555555555555556,-32.75221290455754
453,455,8,0.0,6,92.5,3300,145.5,8514,0.15555555555555556,-32.75221290455754
454,455,4,0.0,4,20.0,400,33.0,1089,0.16666666666666666,-6.161780163788596
456,457,9,0.0,9,114.0,12996,166.0,27556,0.11666666666666667,-23.167411316956652
456,458,9,0.0,9,114.0,12996,166.0,27556,0.15,-27.524841838701832
457,459,9,0.0,9,114.0,12996,166.0,27556,0.15,-27.524841838701832
458,459,9,0.0,9,114.0,12996,166.0,27556,0.11666666666666667,-23.167411316956652
